year,cellid,waterpix,clearpix,waterobs,clearobs
2001, 129_-029, 31967, 15999941, 103091, 232091990
2001, 141_-012, 10501, 191232, 51564, 1442046
2001, 121_-013, 0, 0, 0, 0
2001, 120_-020, 21152, 3175209, 59926, 63876296
2001, 140_-034, 17060, 15999977, 99265, 239819041
2001, 146_-019, 161853, 2922708, 1136669, 33785737
2001, 130_-014, 303856, 14362753, 1221872, 216065404
2001, 118_-035, 87279, 11821521, 263826, 53119590
2001, 123_-019, 110498, 15944038, 165227, 344619662
2001, 122_-013, 0, 0, 0, 0
2001, 146_-017, 586, 1216, 4833, 10437
2001, 150_-022, 30425, 96205, 286758, 1043023
2001, 136_-035, 35469, 2120837, 83399, 6422170
2001, 134_-014, 47815, 15933749, 108818, 240569785
2001, 138_-034, 67421, 15463422, 250537, 205337995
2001, 119_-036, 0, 0, 0, 0
2001, 144_-017, 36055, 13364826, 117055, 221344373
2001, 146_-030, 56584, 15999902, 126079, 206776848
2001, 131_-034, 0, 0, 0, 0
2001, 120_-036, 0, 0, 0, 0
2001, 129_-023, 770210, 15997527, 2760575, 266291680
2001, 129_-032, 9642, 10101728, 52032, 132782264
2001, 122_-036, 0, 0, 0, 0
2001, 142_-012, 96808, 11960723, 401844, 51235221
2001, 126_-033, 18091, 4438407, 73678, 45811261
2001, 130_-022, 4648, 15988082, 10780, 299229453
2001, 117_-029, 12860, 15995567, 24189, 237707801
2001, 135_-016, 324739, 14768203, 1472331, 224888224
2001, 129_-015, 2095631, 7668180, 6360233, 108502807
2001, 152_-034, 0, 0, 0, 0
2001, 131_-027, 15425, 14813359, 15819, 242486416
2001, 145_-016, 46636, 3798693, 263490, 28145991
2001, 127_-027, 21630, 15932405, 21767, 284626575
2001, 135_-031, 62227, 15997056, 87857, 225813079
2001, 136_-034, 25739, 14585935, 109655, 89367848
2001, 142_-037, 29553, 15958076, 164227, 154307402
2001, 135_-018, 13682, 15981677, 29309, 250119952
2001, 142_-015, 35643, 15945156, 72047, 131706731
2001, 145_-013, 0, 0, 0, 0
2001, 126_-016, 30365, 15848770, 123088, 235482855
2001, 125_-027, 19737, 15999880, 27565, 256704031
2001, 118_-022, 10571, 15434459, 28653, 338034515
2001, 138_-021, 4173, 15999207, 21363, 305916650
2001, 143_-037, 21988, 15832163, 110027, 146494403
2001, 130_-029, 3538, 16000000, 3538, 280207104
2001, 147_-017, 0, 0, 0, 0
2001, 137_-034, 84063, 7072658, 237790, 58100230
2001, 146_-043, 1083244, 10721008, 3290707, 51386627
2001, 140_-016, 0, 0, 0, 0
2001, 125_-026, 44345, 15999884, 88851, 299569710
2001, 139_-036, 1502480, 14359653, 12505529, 142236485
2001, 143_-036, 243580, 15999815, 1115913, 143006254
2001, 149_-041, 0, 0, 0, 0
2001, 113_-034, 0, 0, 0, 0
2001, 142_-033, 677207, 15999603, 5302081, 204888816
2001, 132_-024, 54213, 14625431, 58425, 264940158
2001, 139_-019, 33315, 15988460, 231930, 320222141
2001, 143_-034, 4904, 15999733, 8076, 249220076
2001, 127_-018, 10559, 14850733, 20223, 270044176
2001, 125_-034, 0, 0, 0, 0
2001, 147_-040, 33268, 567464, 100223, 1210875
2001, 128_-028, 4890, 15999830, 8347, 218793492
2001, 121_-034, 305271, 13609283, 1118424, 109957177
2001, 125_-019, 27951, 7320059, 116423, 100362270
2001, 145_-015, 37996, 669113, 110871, 2263163
2001, 147_-042, 88846, 12312691, 391482, 64821336
2001, 141_-030, 3501, 15981301, 5813, 266922800
2001, 116_-034, 55314, 15770436, 195944, 107470785
2001, 136_-028, 1140277, 15990728, 1737391, 296814974
2001, 137_-031, 1494074, 15994913, 2074337, 194835088
2001, 137_-035, 64146, 7483037, 214619, 46528000
2001, 149_-031, 122248, 15950875, 490501, 154759098
2001, 140_-032, 5814, 15992774, 8778, 318133324
2001, 118_-031, 92282, 15998873, 179077, 139612893
2001, 134_-033, 83944, 14303202, 246173, 148368179
2001, 144_-043, 0, 0, 0, 0
2001, 124_-024, 15698, 16000000, 15957, 284223495
2001, 139_-025, 265002, 15999918, 845997, 305073034
2001, 142_-027, 27782, 15954225, 44552, 276334829
2001, 143_-030, 5616, 16000000, 6675, 169961985
2001, 142_-021, 21469, 16000000, 68790, 292785524
2001, 114_-033, 0, 0, 0, 0
2001, 142_-030, 52625, 15987325, 223534, 248940260
2001, 124_-034, 14267, 669898, 22622, 1908366
2001, 112_-027, 0, 0, 0, 0
2001, 144_-022, 39442, 15997109, 61550, 337057494
2001, 141_-032, 5421, 15853740, 19583, 207619607
2001, 125_-030, 62623, 15999963, 85412, 251925389
2001, 135_-027, 312448, 15955592, 766830, 330391319
2001, 143_-018, 199583, 15911910, 309508, 247500595
2001, 113_-027, 175027, 5063649, 1096926, 56269292
2001, 114_-027, 18546, 14559551, 77339, 196337712
2001, 140_-036, 2279, 15997741, 4437, 155044287
2001, 135_-012, 34355, 459418, 182742, 3332633
2001, 127_-020, 233336, 15996724, 610691, 248903166
2001, 120_-032, 31304, 15999197, 66533, 190720004
2001, 139_-040, 0, 0, 0, 0
2001, 113_-020, 0, 0, 0, 0
2001, 136_-016, 662184, 6055853, 4217812, 86480166
2002, 143_-033, 34994, 15998159, 56965, 307527526
2002, 144_-042, 34419, 2488940, 85024, 10933806
2002, 123_-035, 19969, 45704, 72415, 228388
2002, 129_-016, 1065403, 14238593, 6385053, 270531779
2002, 148_-018, 0, 0, 0, 0
2002, 146_-027, 18715, 15995419, 101468, 343265346
2002, 128_-019, 47254, 15829047, 63427, 328775800
2002, 115_-021, 56866, 428581, 822768, 8052616
2002, 142_-042, 0, 0, 0, 0
2002, 149_-029, 86167, 15999509, 434037, 305645360
2002, 145_-044, 10709, 247368, 12915, 275882
2002, 134_-011, 0, 0, 0, 0
2002, 122_-034, 320335, 14678242, 856374, 152829349
2002, 132_-032, 46706, 15504743, 74806, 193648300
2002, 134_-022, 9254, 15956492, 9470, 259236024
2002, 115_-026, 17888, 15989081, 31669, 310320457
2002, 149_-035, 21169, 13885247, 66825, 185434718
2002, 148_-036, 186101, 10018946, 1120265, 143978562
2002, 139_-033, 14117, 15773619, 19743, 137355032
2002, 122_-025, 43394, 15997445, 71242, 389508436
2002, 127_-029, 11487, 15999990, 12375, 286821313
2002, 143_-042, 0, 0, 0, 0
2002, 149_-037, 68294, 11139703, 453472, 124219284
2002, 133_-021, 2684, 15999414, 6370, 272116925
2002, 141_-019, 36113, 16000000, 69351, 238493097
2002, 150_-028, 40044, 15998000, 155643, 283574054
2002, 139_-029, 249657, 15998249, 881399, 307779738
2002, 126_-022, 19484, 15999994, 47839, 349078501
2002, 143_-019, 54484, 15336797, 143985, 340219628
2002, 124_-023, 6219, 15999996, 6605, 353792997
2002, 132_-031, 3950, 15999908, 3998, 185168943
2002, 123_-027, 555821, 15999134, 1334031, 293226843
2002, 126_-028, 13472, 15999879, 13480, 324815574
2002, 130_-020, 21330, 15999985, 47555, 235683514
2002, 136_-019, 28436, 15999623, 39212, 288693642
2002, 112_-029, 0, 0, 0, 0
2002, 149_-036, 115227, 12237684, 434103, 127326960
2002, 114_-020, 0, 0, 0, 0
2002, 133_-019, 19181, 15993316, 24177, 289881924
2002, 118_-029, 77229, 15996338, 200010, 318103692
2002, 127_-026, 706, 15986542, 886, 247421049
2002, 148_-040, 19999, 475373, 45509, 2726024
2002, 132_-012, 409678, 6427414, 2254716, 74917775
2002, 148_-041, 142684, 2708558, 456133, 11840696
2002, 113_-029, 23648, 45434, 97234, 222685
2002, 121_-035, 10762, 26540, 31284, 128142
2002, 121_-029, 142738, 15995639, 374601, 336757934
2002, 126_-017, 6090, 15661169, 11686, 287254009
2002, 150_-026, 34163, 15614746, 253329, 282245704
2002, 135_-021, 11853, 15916769, 14222, 247090197
2002, 119_-025, 274460, 15894593, 299416, 167999942
2002, 130_-025, 72175, 15993548, 93416, 274095570
2002, 147_-019, 0, 0, 0, 0
2002, 143_-040, 6202, 501949, 8727, 734360
2002, 146_-014, 0, 0, 0, 0
2002, 141_-020, 248309, 15999996, 292484, 306009258
2002, 132_-016, 255253, 15999424, 475034, 285069791
2002, 128_-022, 108519, 15940256, 122766, 129384075
2002, 142_-038, 216108, 15144621, 753622, 121576182
2002, 136_-024, 8858, 15997888, 8884, 352828814
2002, 121_-019, 51200, 2779758, 188339, 40713996
2002, 136_-021, 7559, 16000000, 9717, 236995125
2002, 143_-041, 2767, 146243, 4014, 290552
2002, 132_-027, 22685, 15471743, 23327, 267430084
2002, 135_-014, 283615, 14852442, 1010325, 244524511
2002, 123_-014, 0, 0, 0, 0
2002, 125_-025, 30220, 15999939, 183548, 378906757
2002, 133_-034, 0, 0, 0, 0
2002, 116_-035, 246375, 14904915, 1390907, 140164723
2002, 113_-035, 0, 0, 0, 0
2002, 128_-025, 45107, 15438897, 57667, 318088235
2002, 114_-025, 58019, 15808769, 100075, 314983875
2002, 140_-040, 0, 0, 0, 0
2002, 122_-029, 44878, 15994212, 63510, 308056248
2002, 122_-031, 514435, 15999209, 1375352, 250772445
2002, 123_-012, 0, 0, 0, 0
2002, 129_-034, 0, 0, 0, 0
2002, 150_-031, 83813, 13127044, 525292, 239448564
2002, 135_-030, 87229, 15998688, 108876, 283551177
2002, 128_-031, 9290, 16000000, 9615, 231539892
2002, 138_-033, 11840, 14988179, 16833, 230810840
2002, 148_-043, 110809, 836937, 331074, 2871237
2002, 122_-030, 451374, 15994319, 963082, 293032431
2002, 134_-028, 82988, 15980521, 91356, 277294991
2002, 151_-029, 60358, 15124456, 371327, 208542360
2002, 115_-024, 6164, 15829302, 7212, 256081810
2002, 136_-014, 272605, 3825987, 1885185, 39064786
2002, 113_-022, 2891, 77753, 41212, 1457104
2002, 135_-034, 58805, 15358582, 251646, 241108983
2002, 125_-023, 7559, 16000000, 9022, 345602567
2002, 145_-032, 13435, 15948165, 44403, 330524445
2002, 147_-039, 539600, 2878284, 2509044, 17066219
2002, 132_-015, 55829, 15829599, 191638, 249158468
2002, 141_-022, 21976, 15966717, 40918, 373284018
2002, 129_-030, 28387, 15999957, 30821, 235911665
2002, 131_-033, 0, 0, 0, 0
2002, 139_-018, 1576448, 9829276, 6168565, 218677552
2002, 113_-036, 0, 0, 0, 0
2002, 141_-031, 122994, 15991084, 336835, 236700861
2002, 136_-017, 60845, 15865646, 156665, 250871556
2002, 149_-030, 136360, 15998088, 553018, 245326577
2002, 144_-033, 15029, 15993377, 29700, 250742201
2002, 142_-016, 220587, 16000000, 319118, 264103254
2002, 144_-026, 12466, 15915527, 20080, 288594435
2002, 152_-025, 88094, 2589445, 494560, 18867891
2002, 144_-029, 206583, 15996101, 1533202, 335384053
2002, 137_-028, 863224, 15997747, 2023290, 295941496
2002, 118_-025, 67851, 15789472, 75612, 293181027
2002, 117_-027, 14337, 15956035, 23057, 426527609
2002, 118_-026, 30679, 15923538, 43173, 395545175
2002, 141_-040, 0, 0, 0, 0
2002, 127_-032, 24227, 15982236, 24328, 133165943
2002, 139_-038, 216687, 1351459, 630914, 5179333
2002, 136_-018, 36686, 15944958, 85690, 276194938
2002, 152_-023, 0, 0, 0, 0
2002, 147_-026, 8376, 15710130, 20200, 258802893
2002, 133_-035, 0, 0, 0, 0
2002, 143_-032, 172065, 15999872, 431292, 330382594
2002, 151_-039, 0, 0, 0, 0
2002, 135_-015, 1027534, 10006386, 4448020, 181939798
2002, 115_-027, 33491, 15997172, 103872, 340238347
2002, 124_-032, 34314, 15999973, 390450, 237801203
2002, 145_-045, 0, 0, 0, 0
2002, 148_-045, 0, 0, 0, 0
2002, 142_-039, 54662, 7176420, 130413, 32995110
2002, 114_-029, 67376, 8414930, 388444, 109104409
2002, 132_-030, 22000, 15999955, 36625, 198957607
2002, 128_-032, 18995, 14100295, 50182, 177096326
2002, 149_-021, 75984, 180844, 686059, 2130467
2002, 147_-032, 146834, 15999296, 278454, 252764871
2002, 146_-023, 31750, 15918360, 59524, 267925680
2002, 127_-024, 8314, 15998426, 8409, 290234137
2002, 125_-016, 183985, 13752070, 1408984, 258647902
2002, 153_-027, 136628, 1698596, 943012, 13040998
2002, 143_-039, 696314, 10256198, 5009254, 55993729
2002, 115_-031, 88652, 14284259, 349458, 181474932
2002, 146_-033, 17433, 15905303, 28517, 321517485
2002, 124_-020, 140029, 15999451, 186272, 325285187
2002, 142_-019, 28661, 15864503, 81613, 336480566
2002, 142_-022, 12523, 15995328, 27205, 291627307
2002, 143_-014, 72371, 7987009, 240405, 50372540
2002, 129_-033, 0, 0, 0, 0
2002, 137_-012, 0, 0, 0, 0
2002, 150_-011, 73428, 201715, 73428, 201715
2002, 151_-032, 33169, 8847902, 113625, 122399782
2002, 133_-025, 68883, 15622181, 77900, 267245947
2002, 148_-020, 42709, 265543, 312390, 6406013
2002, 144_-044, 0, 0, 0, 0
2002, 118_-021, 281104, 11022736, 3771865, 296373166
2002, 143_-012, 25658, 223994, 66999, 537225
2002, 130_-012, 274158, 6449611, 1484401, 48152788
2002, 123_-034, 170280, 13250528, 482358, 177205161
2002, 120_-021, 47935, 15824947, 116521, 384691049
2002, 125_-020, 58863, 15968593, 202326, 222899352
2002, 132_-019, 19112, 16000000, 26207, 143730492
2002, 121_-023, 33570, 15946335, 88584, 399333264
2002, 130_-028, 7403, 15988635, 7434, 322151341
2002, 135_-036, 1710, 4769, 5488, 23906
2002, 148_-019, 0, 0, 0, 0
2002, 133_-029, 7811, 15999999, 12800, 275949797
2002, 116_-030, 311020, 15990965, 856288, 305111403
2002, 140_-033, 17932, 15930432, 29157, 263248981
2002, 151_-012, 0, 0, 0, 0
2002, 147_-022, 77610, 15931316, 195854, 299106972
2002, 133_-013, 40366, 15070235, 101110, 197314655
2002, 140_-029, 207936, 15999989, 273738, 274074150
2002, 143_-025, 417914, 15915788, 493469, 349987922
2002, 122_-017, 110420, 2776869, 720609, 56030596
2002, 133_-014, 28583, 15818594, 81602, 220535372
2002, 147_-033, 56793, 15985539, 109713, 224123496
2002, 116_-025, 15509, 15846265, 23031, 395966961
2002, 119_-031, 565660, 15967463, 2499473, 270193189
2002, 143_-031, 93874, 15995657, 154029, 315334284
2002, 124_-036, 0, 0, 0, 0
2002, 147_-037, 315953, 6960656, 2691825, 85097833
2002, 128_-029, 36224, 15999952, 79522, 221665394
2002, 134_-018, 125260, 15999915, 151610, 333843172
2002, 139_-027, 356689, 15999593, 623932, 252629394
2002, 145_-018, 84986, 11842932, 675413, 146605975
2002, 123_-029, 8579, 15998696, 10290, 234849979
2002, 130_-030, 116069, 15999824, 170109, 309994826
2002, 123_-025, 30484, 15999491, 60913, 385386577
2002, 116_-029, 23129, 15991605, 51884, 349563111
2002, 148_-023, 97266, 15604783, 248177, 267690569
2002, 118_-034, 456550, 15998763, 1886741, 194933451
2002, 126_-031, 4892, 15999999, 5044, 241353822
2002, 127_-030, 25523, 15999997, 50218, 232142549
2002, 151_-030, 52620, 14064691, 296946, 223444368
2002, 148_-029, 87293, 15999384, 522444, 301353737
2002, 134_-034, 107603, 3697437, 523031, 39638584
2002, 146_-035, 321787, 15924578, 928007, 238621238
2002, 145_-036, 501612, 15999292, 1667198, 288882275
2002, 139_-037, 256941, 4204328, 1674472, 32337614
2002, 142_-017, 255016, 16000000, 366778, 306899604
2002, 113_-023, 18074, 3395205, 207112, 61363826
2002, 120_-018, 0, 0, 0, 0
2002, 114_-028, 30853, 14729704, 151827, 194552858
2002, 119_-024, 90971, 15633576, 335825, 390815241
2002, 143_-027, 197754, 15990665, 295288, 343159908
2002, 125_-035, 0, 0, 0, 0
2002, 120_-025, 155006, 15975015, 188106, 154224033
2002, 149_-038, 319661, 8170816, 1031937, 84597365
2002, 142_-018, 54230, 15999128, 146486, 321633069
2002, 128_-017, 1380098, 13577757, 33587848, 321735689
2002, 141_-025, 389435, 15999152, 677217, 288813516
2002, 151_-033, 285107, 10523335, 1497125, 98340996
2002, 120_-034, 156080, 14622698, 607137, 110596418
2002, 133_-030, 78269, 15999979, 116846, 304822787
2002, 143_-029, 89042, 15996286, 140760, 292003189
2002, 141_-026, 112283, 15971064, 285515, 302139085
2002, 133_-036, 0, 0, 0, 0
2002, 127_-015, 75432, 12959531, 664191, 216978018
2002, 141_-035, 175711, 15999706, 2110437, 242552016
2002, 142_-040, 0, 0, 0, 0
2002, 145_-038, 401836, 11264404, 1132762, 114696212
2002, 140_-037, 80361, 15986244, 113169, 174573782
2002, 131_-015, 26839, 15523762, 118179, 236384968
2002, 123_-013, 0, 0, 0, 0
2002, 145_-037, 262134, 15321968, 2074546, 256719924
2002, 126_-026, 12195, 15999822, 12950, 385009698
2002, 149_-023, 252898, 11975128, 1614303, 232429285
2002, 140_-020, 67715, 15981212, 103061, 380835213
2002, 137_-014, 0, 0, 0, 0
2002, 124_-026, 7350, 15999932, 12624, 262859104
2002, 135_-025, 32519, 15884509, 33625, 262236899
2002, 129_-024, 40063, 15973025, 45745, 282041983
2002, 142_-034, 17890, 15999971, 36909, 224739857
2002, 138_-029, 235948, 15998944, 423246, 311986520
2002, 140_-018, 1302870, 6963641, 4771790, 162742530
2002, 140_-030, 113979, 15999920, 137354, 256390604
2002, 136_-036, 70856, 2389399, 233562, 15937336
2002, 147_-030, 106208, 15999675, 211485, 362027465
2002, 123_-030, 226615, 15999822, 381692, 221241621
2002, 145_-025, 40236, 15985776, 55354, 329701456
2002, 135_-019, 175577, 15999925, 414445, 267308958
2002, 152_-024, 1181, 1782, 7367, 12807
2002, 126_-018, 37276, 14996385, 99640, 285260582
2002, 128_-027, 27105, 15668049, 27802, 272469719
2002, 151_-011, 0, 0, 0, 0
2002, 153_-030, 310176, 5396495, 1919520, 50205516
2002, 145_-026, 26225, 15919136, 47248, 349632350
2002, 131_-024, 14699, 15288365, 14985, 298054034
2002, 145_-022, 130253, 15988924, 190630, 287475668
2002, 135_-033, 466518, 15438174, 791636, 248525306
2002, 143_-023, 30477, 15965214, 56680, 310037901
2002, 140_-024, 388847, 15999704, 597481, 302238385
2002, 120_-027, 185162, 15993211, 773556, 398091730
2002, 149_-032, 23303, 14998253, 51298, 268448452
2002, 134_-030, 34090, 15999949, 66944, 320094378
2002, 140_-019, 140027, 15999976, 312997, 346030359
2002, 144_-014, 0, 0, 0, 0
2002, 142_-020, 16385, 15999007, 21042, 351163477
2002, 131_-020, 8425, 15999969, 13787, 236523412
2002, 126_-027, 85683, 15989196, 168423, 343021868
2002, 147_-024, 134269, 15175346, 544710, 297126941
2002, 127_-023, 42965, 15998497, 188197, 300988199
2002, 126_-035, 0, 0, 0, 0
2002, 141_-024, 608994, 15985767, 1010452, 353214694
2002, 113_-025, 1431619, 8054041, 5081619, 105208905
2002, 130_-027, 10152, 15370981, 10291, 235968807
2002, 114_-034, 7978, 56742, 38677, 436439
2002, 125_-021, 8216, 15999999, 18219, 265960113
2002, 122_-021, 6825, 15999988, 7811, 313514633
2002, 151_-013, 0, 0, 0, 0
2002, 125_-014, 1638, 8174, 18949, 128536
2002, 144_-021, 79107, 15596225, 100505, 337990172
2002, 122_-027, 1174815, 15993498, 4560240, 256820832
2002, 143_-013, 74860, 3996832, 243557, 14902737
2002, 148_-042, 81497, 3489652, 305376, 15570225
2002, 123_-017, 473553, 4679166, 5967573, 91560138
2002, 144_-028, 15097, 15999020, 31439, 206793595
2002, 115_-029, 8207, 15992567, 17229, 308560366
2002, 129_-019, 233296, 15999771, 746113, 316351438
2002, 121_-012, 0, 0, 0, 0
2002, 121_-036, 0, 0, 0, 0
2002, 131_-030, 168886, 15999739, 214937, 277976388
2002, 143_-022, 27884, 16000000, 57059, 328054123
2002, 130_-018, 22089, 15958648, 58369, 312891606
2002, 119_-030, 1260289, 15982845, 2651119, 283042213
2002, 116_-021, 274903, 3570358, 3179117, 70970074
2002, 119_-035, 71446, 4195517, 432394, 38164301
2002, 145_-028, 30013, 15999054, 101354, 260543974
2002, 132_-022, 8370, 15885139, 8721, 355853297
2002, 124_-035, 0, 0, 0, 0
2002, 149_-024, 60557, 15411286, 457233, 271472590
2002, 132_-011, 3948, 17278, 29627, 179188
2002, 114_-024, 46514, 15968108, 128914, 333196737
2002, 112_-028, 0, 0, 0, 0
2002, 150_-021, 0, 0, 0, 0
2002, 122_-024, 809238, 15970446, 2318157, 371504143
2002, 153_-028, 266157, 4456193, 1721720, 40735277
2002, 123_-021, 27495, 15999992, 29238, 381711900
2002, 146_-036, 257078, 15970097, 770760, 221055270
2002, 129_-027, 46372, 15435924, 46686, 302031130
2002, 119_-032, 160137, 15994642, 541792, 202700720
2002, 138_-015, 0, 0, 0, 0
2002, 137_-022, 40429, 15999991, 45723, 320601147
2002, 146_-042, 746855, 11109905, 4767553, 81561189
2002, 123_-033, 121153, 15999911, 475990, 239424116
2002, 139_-039, 0, 0, 0, 0
2002, 133_-027, 12915, 15980680, 19121, 247091040
2002, 124_-027, 31857, 15999873, 47298, 283139373
2002, 137_-020, 20051, 15999997, 27289, 329024943
2002, 142_-035, 141626, 15998858, 1482140, 238703369
2002, 148_-038, 439671, 7757114, 902225, 88107253
2002, 140_-017, 4479, 20467, 69167, 564909
2002, 133_-022, 31801, 15915094, 35994, 340139618
2002, 138_-016, 0, 0, 0, 0
2002, 127_-017, 28494, 14908535, 100662, 354714462
2002, 126_-023, 6930, 15999831, 13525, 341228731
2002, 131_-032, 16112, 9883073, 22989, 130618596
2002, 120_-023, 293386, 15942020, 300825, 327276306
2002, 131_-025, 108385, 15679144, 139581, 308561617
2002, 149_-026, 19169, 15157244, 107863, 349583245
2002, 139_-015, 0, 0, 0, 0
2002, 136_-015, 59371, 1675383, 467825, 16749655
2002, 134_-017, 29324, 15988176, 53869, 303759074
2002, 143_-043, 0, 0, 0, 0
2002, 137_-024, 4837, 15992364, 12538, 344579001
2002, 125_-018, 23525, 14629601, 34700, 312947811
2002, 151_-034, 560485, 4673676, 2406307, 30116577
2002, 145_-014, 0, 0, 0, 0
2002, 146_-022, 60939, 15886866, 106885, 288417977
2002, 116_-036, 34848, 254721, 247475, 1910885
2002, 140_-012, 0, 0, 0, 0
2002, 134_-025, 20709, 15607368, 20959, 289946397
2002, 127_-021, 561769, 15996824, 8689524, 368590068
2002, 136_-025, 14383, 15999721, 15004, 382712802
2002, 129_-018, 30774, 15572023, 62069, 290504603
2002, 131_-019, 10190, 15999673, 13012, 189556341
